"App","Category","Rating","Reviews","Size","Installs","Type","Price","Content.Rating","Genres","Last.Updated","Current.Ver","Android.Ver","Last.Updated..Year.","Last.Updated..Year.Month.","Category..categorical.","Type..categorical.","Genres..categorical.","Current.Ver..categorical.","Android.Ver..categorical.","Last.Updated..Year.Month...categorical.","No_reviews_count","Reviews_present_count","Rating_Q","Installs_Q"
"Master of Eternity(MOE)",14,4.2,5829,70,1e+05,0,0,1,103,"2018-07-26",772,20,2018,86,"GAME","Free","Strategy","1.8.2","4.4 and up","2018-07",0,0,1,1
"MazeMilitia Classic Multiplayer Shooting Game",14,4.4,1294,44,50000,0,0,1.5,0,"2018-03-08",424,17,2018,82,"GAME","Free","Action","1.2","4.1 and up","2018-03",0,0,2,0
"MEGA MAN MOBILE",14,4,267,40,10000,1,1.99,0,0,"2017-02-17",254,13,2017,69,"GAME","Paid","Action","1.02.01","4.0 and up","2017-02",0,0,1,0
"MegaNDS (NDS Emulator)",14,3.4,2218,11,5e+05,0,0,0,6,"2017-10-18",1014,13,2017,77,"GAME","Free","Arcade","2.0","4.0 and up","2017-10",0,0,0,1
"Mental Hospital V",14,4.2,2460,25,50000,1,0.99,1.5,0,"2016-11-19",262,18,2016,66,"GAME","Paid","Action","1.04","4.2 and up","2016-11",0,0,1,0
"Mental Hospital:EB 2 Lite",14,4.1,5341,8.8,1e+05,0,0,1,0,"2014-04-30",113,13,2014,35,"GAME","Free","Action","1.0","4.0 and up","2014-04",0,0,1,1
"Merge Dragons!",14,4.5,214777,91,5e+06,0,0,0,82,"2018-07-30",1783,17,2018,86,"GAME","Free","Puzzle","3.6.0","4.1 and up","2018-07",0,0,3,3
"Miami crime simulator",14,4,254518,100,1e+07,0,0,1.5,0,"2018-07-09",1014,13,2018,86,"GAME","Free","Action","2.0","4.0 and up","2018-07",0,0,1,3
"Miami Crime Vice Town",14,4.1,154519,99,1e+07,0,0,1.5,0,"2017-05-09",592,8,2017,72,"GAME","Free","Action","1.4","2.3 and up","2017-05",0,0,1,3
"Might & Magic: Elemental Guardians",14,4.3,32551,35,5e+05,0,0,1.5,90,"2018-07-12",829,20,2018,86,"GAME","Free","Role Playing","1.93","4.4 and up","2018-07",0,0,2,1
"Millionaire : Who want to be?",14,4.4,4396,40,1e+05,0,0,0,111,"2017-04-12",641,8,2017,71,"GAME","Free","Trivia","1.5","2.3 and up","2017-04",0,0,2,1
"Mini Golf King - Multiplayer Game",14,4.5,531458,100,5e+06,0,0,0,101,"2018-07-20",1573,15,2018,86,"GAME","Free","Sports","3.04.1","4.0.3 and up","2018-07",0,0,3,3
"Miraculous Ladybug & Cat Noir - The Official Game",14,4.5,183846,99,1e+07,0,0,0,0,"2018-07-30",213,20,2018,86,"GAME","Free","Action","1.0.6","4.4 and up","2018-07",0,0,3,3
"Mirror’s Edge™ Companion",14,3.4,1995,43,1e+05,0,0,0,0,"2016-06-28",446,20,2016,61,"GAME","Free","Action","1.2.2","4.4 and up","2016-06",0,0,0,1
"MLB TAP SPORTS BASEBALL 2018",14,4.6,32506,82,1e+06,0,0,0,101,"2018-06-27",431,18,2018,85,"GAME","Free","Sports","1.2.1","4.2 and up","2018-06",0,0,3,2
"MMX Hill Dash 2 – Offroad Truck, Car & Bike Racing",14,4.4,41975,79,1e+06,0,0,0,87,"2018-07-19",1567,25,2018,86,"GAME","Free","Racing","3.00.11034","5.0 and up","2018-07",0,0,2,2
"Mobile CS:GO",14,3.1,1015,0.643,1e+05,0,0,0,0,"2015-11-11",532,9,2015,54,"GAME","Free","Action","1.3","2.3.3 and up","2015-11",0,0,0,1
"Modern Action Commando 3D",14,4.2,492,63,1e+05,0,0,1,0,"2017-04-06",113,15,2017,71,"GAME","Free","Action","1.0","4.0.3 and up","2017-04",0,0,1,1
"Modern Counter Global Strike 3D",14,4.1,297,48,50000,0,0,1,0,"2018-03-28",424,17,2018,82,"GAME","Free","Action","1.2","4.1 and up","2018-03",0,0,1,0
"Modern Counter Global Strike 3D V2",14,4,368,48,50000,0,0,0.5,0,"2018-03-28",718,17,2018,82,"GAME","Free","Action","1.7","4.1 and up","2018-03",0,0,1,0
"Modern Counter Terror Attack – Shooting Game",14,4.2,340,72,50000,0,0,1.5,0,"2017-10-27",113,17,2017,77,"GAME","Free","Action","1.0","4.1 and up","2017-10",0,0,1,0
"Modern Counter Terrorist FPS Shoot",14,4,795,41,1e+05,0,0,1,0,"2017-08-29",424,8,2017,75,"GAME","Free","Action","1.2","2.3 and up","2017-08",0,0,1,1
"Modern Sniper Strike: Best Commando Action 2k18",14,4.1,164,17,10000,0,0,0,0,"2017-08-23",113,8,2017,75,"GAME","Free","Action","1.0","2.3 and up","2017-08",0,0,1,0
"Modern Strike Online",14,4.3,834117,44,1e+07,0,0,1,0,"2018-07-30",508,17,2018,86,"GAME","Free","Action","1.25.4","4.1 and up","2018-07",0,0,2,3
"Monster Ride Pro",14,5,1,24,10,0,0,0,87,"2018-03-05",1014,8,2018,82,"GAME","Free","Racing","2.0","2.3 and up","2018-03",0,0,3,0
"Monument Valley 2",14,4.6,9394,33,1e+05,1,4.99,0,82,"2017-11-30",474,20,2017,78,"GAME","Paid","Puzzle","1.2.9","4.4 and up","2017-11",0,0,3,1
"Mopar Drag N Brag",14,4.2,30630,17,1e+06,0,0,0,87,"2015-05-25",466,17,2015,48,"GAME","Free","Racing","1.2.5","4.1 and up","2015-05",0,0,1,2
"MORTAL KOMBAT X",14,4.4,3039889,18,1e+07,0,0,1.5,0,"2018-06-27",413,13,2018,85,"GAME","Free","Action","1.18.2","4.0 and up","2018-06",0,0,2,3
"Moto Fighter 3D",14,3.9,85410,39,1e+07,0,0,0.5,87,"2017-09-20",1476,17,2017,76,"GAME","Free","Racing","20170920","4.1 and up","2017-09",0,0,0,3
"Moto Rider",14,4.2,115176,24,1e+07,0,0,1,87,"2018-06-15",431,13,2018,85,"GAME","Free","Racing","1.2.1","4.0 and up","2018-06",0,0,1,3
"Motocross Mayhem",14,3.8,35171,45,1e+06,0,0,0,87,"2014-02-11",424,8,2014,33,"GAME","Free","Racing","1.2","2.3 and up","2014-02",0,0,0,2
"Motocross Motorbike Simulator Offroad",14,3.6,51366,16,5e+06,0,0,0,87,"2017-06-14",2750,8,2017,73,"GAME","Free","Racing","Varies with device","2.3 and up","2017-06",0,0,0,3
"Motorbike Driving Simulator 3D",14,3.9,178723,65,1e+07,0,0,0,87,"2016-12-25",1923,9,2016,67,"GAME","Free","Racing","4.1","2.3.3 and up","2016-12",0,0,0,3
"Mu.F.O.",14,5,2,16,1,1,0.99,0,6,"2017-03-03",113,8,2017,70,"GAME","Paid","Arcade","1.0","2.3 and up","2017-03",0,0,3,0
"Multicraft Miner Exploration",14,4,14563,74,1e+06,0,0,0.5,2,"2017-12-22",74,17,2017,79,"GAME","Free","Adventure","0.6.49","4.1 and up","2017-12",0,0,1,2
"Mupen64+AE FREE (N64 Emulator)",14,4,41759,12,1e+06,0,0,0,6,"2014-01-19",1312,3,2014,32,"GAME","Free","Arcade","2.4.4","2.0 and up","2014-01",0,0,1,2
"Mupen64Plus AE (N64 Emulator)",14,4.2,4569,12,1e+05,1,0.99,0,6,"2014-01-19",1312,3,2014,32,"GAME","Paid","Arcade","2.4.4","2.0 and up","2014-01",0,0,1,1
"My Boy! Free - GBA Emulator",14,4.3,531074,2.5,1e+07,0,0,0,6,"2018-01-09",2750,32,2018,80,"GAME","Free","Arcade","Varies with device","Varies with device","2018-01",0,0,2,3
"NARUTO X BORUTO NINJA VOLTAGE",14,4.4,267395,71,5e+06,0,0,0.5,0,"2018-07-19",328,20,2018,86,"GAME","Free","Action","1.1.7","4.4 and up","2018-07",0,0,2,3
"Navy Gunner Shoot War 3D",14,4,103199,44,1e+07,0,0,1,0,"2018-08-02",226,18,2018,87,"GAME","Free","Action","1.0.7.8","4.2 and up","2018-08",0,0,1,3
"NDS Emulator - For Android 6",14,4.1,14002,19,1e+06,0,0,0,6,"2018-07-26",2771,15,2018,86,"GAME","Free","Arcade","pb1.0.0.1","4.0.3 and up","2018-07",0,0,1,2
"nds4droid",14,3.4,107778,8.8,1e+07,0,0,0,6,"2016-02-12",2148,9,2016,57,"GAME","Free","Arcade","47","2.3.3 and up","2016-02",0,0,0,3
"New YAHTZEE® With Buddies Dice Game",14,4.1,42079,93,5e+06,0,0,0,15,"2018-07-05",2304,17,2018,86,"GAME","Free","Board","5.6.5","4.1 and up","2018-07",0,0,1,3
"New York Mysteries (Full)",14,4.5,514,5.9,5000,1,6.99,1,2,"2018-06-04",199,13,2018,85,"GAME","Paid","Adventure","1.0.36","4.0 and up","2018-06",0,0,3,0
"Nightenfell: Shared AR",14,4.5,20,65,1000,1,0.99,0.5,0,"2018-03-27",118,29,2018,82,"GAME","Paid","Action","1.0.0","7.0 and up","2018-03",0,0,3,0
"Nights at Cube Pizzeria 3D – 2",14,4,47151,36,5e+06,0,0,0.5,0,"2017-12-26",1299,19,2017,79,"GAME","Free","Action","2.4.0","4.3 and up","2017-12",0,0,1,3
"Nights at Cube Pizzeria 3D – 4",14,4.1,7728,39,5e+05,0,0,1,2,"2018-07-17",644,20,2018,86,"GAME","Free","Adventure","1.5.0","4.4 and up","2018-07",0,0,1,1
"Nights at Slender Pizzeria 3D",14,4.1,2628,45,1e+05,0,0,1,2,"2017-05-22",277,18,2017,72,"GAME","Free","Adventure","1.1","4.2 and up","2017-05",0,0,1,1
"NinJump",14,4.3,421000,36,1e+07,0,0,0,6,"2018-06-13",1588,17,2018,85,"GAME","Free","Arcade","3.1.1","4.1 and up","2018-06",0,0,2,3
"Nyan Cat: Lost In Space",14,4.5,371318,90,1e+07,0,0,0.5,6,"2018-06-08",850,17,2018,85,"GAME","Free","Arcade","10.1.6","4.1 and up","2018-06",0,0,3,3
"Oddworld: New 'n' Tasty",14,4.6,1475,34,10000,1,4.99,1,0,"2018-01-02",201,25,2018,80,"GAME","Paid","Action","1.0.4","5.0 and up","2018-01",0,0,3,0
"Offroad drive : 4x4 driving game",14,3.5,2071,36,1e+05,0,0,0,87,"2018-06-29",189,17,2018,85,"GAME","Free","Racing","1.0.3","4.1 and up","2018-06",0,0,0,1
"Oggy",14,4.5,49971,61,5e+06,0,0,0,6,"2017-08-29",536,15,2017,75,"GAME","Free","Arcade","1.3.1","4.0.3 and up","2017-08",0,0,3,3
"Once Upon a Tower",14,4.7,37139,49,1e+06,0,0,0.5,0,"2018-01-24",2574,17,2018,80,"GAME","Free","Action","8","4.1 and up","2018-01",0,0,3,2
"One Night at Golden Freddy's",14,3.3,2717,4,1e+05,0,0,1,0,"2017-12-07",16,8,2017,79,"GAME","Free","Action","0.1","2.3 and up","2017-12",0,0,0,1
"ONScripter Plus (Ad Free)",14,4.5,100,17,1000,1,3.99,0,2,"2016-04-07",464,17,2016,59,"GAME","Paid","Adventure","1.2.4","4.1 and up","2016-04",0,0,3,0
"PAC-MAN CE DX",14,4.5,1692,36,10000,1,4.99,0,6,"2018-04-23",280,15,2018,83,"GAME","Paid","Arcade","1.1.0","4.0.3 and up","2018-04",0,0,3,0
"Pacific Navy Fighter C.E. (AS)",14,4.3,11379,20,5e+05,0,0,0.5,6,"2018-07-29",592,15,2018,86,"GAME","Free","Arcade","1.4","4.0.3 and up","2018-07",0,0,2,1
"Paint Hit",14,4.4,37023,33,1e+07,0,0,0,26,"2018-07-06",2237,25,2018,86,"GAME","Free","Casual","5.200","5.0 and up","2018-07",0,0,2,3
"Palavras la cq",14,3.9,783,3.4,1e+05,0,0,0,111,"2014-10-18",113,9,2014,41,"GAME","Free","Trivia","1.0","2.3.3 and up","2014-10",0,0,0,1
"Partymasters - Fun Idle Game",14,4.6,541144,63,1e+07,0,0,1,6,"2018-07-12",466,25,2018,86,"GAME","Free","Arcade","1.2.5","5.0 and up","2018-07",0,0,3,3
"Peggle Blast",14,4.1,166251,19,5e+06,0,0,0,23,"2017-12-11",1173,15,2017,79,"GAME","Free","Card","2.16.0","4.0.3 and up","2017-12",0,0,1,3
"Pineapple Pen",14,4.3,157264,65,1e+07,0,0,0,6,"2016-12-30",568,15,2016,67,"GAME","Free","Arcade","1.31","4.0.3 and up","2016-12",0,0,2,3
"Pixel Art: Color by Number Game",14,4.7,1125017,25,1e+07,0,0,0,82,"2018-07-17",1835,19,2018,86,"GAME","Free","Puzzle","3.9.2","4.3 and up","2018-07",0,0,3,3
"Pixel Z Gunner 3D - Battle Survival Fps",14,4.2,11408,96,1e+06,0,0,1,0,"2018-07-06",1923,13,2018,86,"GAME","Free","Action","4.1","4.0 and up","2018-07",0,0,1,2
"PLANK!",14,4.7,7196,38,5e+05,0,0,0,6,"2018-07-17",173,19,2018,86,"GAME","Free","Arcade","1.0.2","4.3 and up","2018-07",0,0,3,1
"Poker Equity Calculator Pro for No Limit Hold'em",14,4,21,14,5000,1,0.99,0,23,"2017-09-10",532,25,2017,76,"GAME","Paid","Card","1.3","5.0 and up","2017-09",0,0,1,0
"Poker Live! 3D Texas Hold'em",14,4.3,6143,37,1e+05,0,0,1,25,"2018-07-25",2750,15,2018,86,"GAME","Free","Casino","Varies with device","4.0.3 and up","2018-07",0,0,2,1
"Poker Pro.Fr",14,4.2,5442,17,1e+05,0,0,1,23,"2018-05-22",1940,8,2018,84,"GAME","Free","Card","4.1.3","2.3 and up","2018-05",0,0,1,1
"PokerStars Play: Free Texas Holdem Poker Game",14,4.6,14989,78,5e+05,0,0,1,23,"2018-07-06",806,15,2018,86,"GAME","Free","Card","1.9.2","4.0.3 and up","2018-07",0,0,3,1
"Police Car Driver",14,3.8,83671,30,1e+07,0,0,0.5,87,"2018-05-04",2644,17,2018,84,"GAME","Free","Racing","9","4.1 and up","2018-05",0,0,0,3
"Power Rangers Dino Charge",14,4.3,194969,30,1e+07,0,0,0.5,0,"2018-01-29",593,17,2018,80,"GAME","Free","Action","1.4.0","4.1 and up","2018-01",0,0,2,3
"Power Rangers: Legacy Wars",14,4.3,264755,91,1e+07,0,0,1,0,"2018-07-17",1200,13,2018,86,"GAME","Free","Action","2.2.1","4.0 and up","2018-07",0,0,2,3
"PRO MX MOTOCROSS 2",14,3.8,25275,21,5e+06,0,0,0,87,"2017-08-11",338,8,2017,75,"GAME","Free","Racing","1.10","2.3 and up","2017-08",0,0,0,3
"Project Grand Auto Town Sandbox Beta",14,3.7,7885,28,5e+05,0,0,1.5,87,"2018-02-09",268,13,2018,81,"GAME","Free","Racing","1.07","4.0 and up","2018-02",0,0,0,1
"Punch em",14,4.1,2208,4.4,5e+05,0,0,0,6,"2018-05-24",1064,17,2018,84,"GAME","Free","Arcade","2.0.8","4.1 and up","2018-05",0,0,1,1
"Puppy Shooting an AK-47: Platformer Zombie Game",14,4.8,21,89,1000,0,0,0,6,"2018-03-30",62,20,2018,82,"GAME","Free","Arcade","0.46.91","4.4 and up","2018-03",0,0,3,0
"Puzzle for CS:GO",14,4.3,247,18,10000,0,0,0,117,"2016-09-16",678,15,2016,64,"GAME","Free","Word","1.53","4.0.3 and up","2016-09",0,0,2,0
"Q*bert: Rebooted",14,4.3,13788,55,1e+06,0,0,0,6,"2017-04-01",277,20,2017,71,"GAME","Free","Arcade","1.1","4.4 and up","2017-04",0,0,2,2
"Quiz CS:GO players",14,4.4,460,31,50000,0,0,0,111,"2018-06-23",1974,15,2018,85,"GAME","Free","Trivia","4.2","4.0.3 and up","2018-06",0,0,2,0
"Quiz DC",14,1.4,33,3.1,1000,0,0,0,111,"2017-12-25",338,17,2017,79,"GAME","Free","Trivia","1.10","4.1 and up","2017-12",0,0,0,0
"Quiz TRUE or FALSE",14,4.6,2464,34,50000,0,0,0,111,"2018-02-13",277,17,2018,81,"GAME","Free","Trivia","1.1","4.1 and up","2018-02",0,0,3,0
"Quiz: Logo game",14,4.5,306764,29,1e+07,0,0,0,111,"2018-08-03",2393,15,2018,87,"GAME","Free","Trivia","6.2","4.0.3 and up","2018-08",0,0,3,3
"R-EU-READY",14,4.1,13,16,500,0,0,0,111,"2016-03-02",641,7,2016,58,"GAME","Free","Trivia","1.5","2.2 and up","2016-03",0,0,1,0
"R-TYPE",14,4.5,7687,23,1e+05,1,1.99,0,6,"2017-02-27",1265,9,2017,69,"GAME","Paid","Arcade","2.3.1","2.3.3 and up","2017-02",0,0,3,1
"R-TYPE II",14,4.3,5682,37,50000,1,1.99,0,6,"2017-03-02",317,9,2017,70,"GAME","Paid","Arcade","1.1.5","2.3.3 and up","2017-03",0,0,2,0
"Ra Ga Ba",14,5,2,20,1,1,1.49,0,6,"2017-02-08",201,8,2017,69,"GAME","Paid","Arcade","1.0.4","2.3 and up","2017-02",0,0,3,0
"Race Manager FP",14,3.8,196,11,5000,0,0,0,87,"2014-11-03",1088,7,2014,42,"GAME","Free","Racing","2.1","2.2 and up","2014-11",0,0,0,0
"Race the Traffic Moto",14,3.8,270687,38,1e+07,0,0,1,87,"2018-07-20",160,15,2018,86,"GAME","Free","Racing","1.0.16","4.0.3 and up","2018-07",0,0,0,3
"Radial-G : Infinity",14,3.6,517,47,50000,0,0,0,6,"2015-12-07",592,17,2015,55,"GAME","Free","Arcade","1.4","4.1 and up","2015-12",0,0,0,0
"Rage Fight of Streets - Beat Em Up Game",14,4.3,1489,67,1e+05,0,0,1,0,"2018-05-13",2750,17,2018,84,"GAME","Free","Action","Varies with device","4.1 and up","2018-05",0,0,2,1
"Rage Z: Multiplayer Zombie FPS Online Shooter",14,4.1,11258,44,5e+05,0,0,1.5,0,"2016-12-08",505,18,2016,67,"GAME","Free","Action","1.25","4.2 and up","2016-12",0,0,1,1
"RC City Police Heavy Traffic Racer",14,4.4,3250,27,1e+06,0,0,0,87,"2018-07-19",424,13,2018,86,"GAME","Free","Racing","1.2","4.0 and up","2018-07",0,0,2,2
"RC Monster Truck - Offroad Driving Simulator",14,4,38448,27,5e+06,0,0,0,87,"2018-06-16",610,17,2018,85,"GAME","Free","Racing","1.4.3","4.1 and up","2018-06",0,0,1,3
"Real Casino:Slot,Keno,BJ,Poker",14,4.1,341,26,50000,0,0,1,25,"2016-08-12",409,13,2016,63,"GAME","Free","Casino","1.18","4.0 and up","2016-08",0,0,1,0
"Real City Car Driver",14,3.7,413609,22,1e+07,0,0,1.5,87,"2018-08-01",1423,17,2018,87,"GAME","Free","Racing","2.8","4.1 and up","2018-08",0,0,0,3
"Real Gangster Crime",14,4.3,285814,84,1e+07,0,0,1,0,"2018-06-26",1759,13,2018,85,"GAME","Free","Action","3.5","4.0 and up","2018-06",0,0,2,3
"Reload: The Z-Team",14,4.3,1655,91,1e+05,0,0,0.5,0,"2018-02-28",698,20,2018,81,"GAME","Free","Action","1.6.2","4.4 and up","2018-02",0,0,2,1
"Rento - Dice Board Game Online",14,4.3,205830,63,1e+07,0,0,0,15,"2018-06-20",2037,17,2018,85,"GAME","Free","Board","4.4.9","4.1 and up","2018-06",0,0,2,3
"Rescue Robots Survival Games",14,4,27557,69,5e+06,0,0,1,0,"2018-07-06",2714,17,2018,86,"GAME","Free","Action","F2i","4.1 and up","2018-07",0,0,1,3
"Retro City Rampage DX",14,4.7,416,16,10000,1,2.99,1,0,"2017-01-12",207,13,2017,68,"GAME","Paid","Action","1.0.5","4.0 and up","2017-01",0,0,3,0
"RetroArch",14,3.8,21423,84,1e+06,0,0,0,0,"2018-05-04",736,8,2018,84,"GAME","Free","Action","1.7.3","2.3 and up","2018-05",0,0,0,2
"RIDE ZERO",14,4.6,8778,36,1e+05,0,0,1,71,"2018-01-02",536,19,2018,80,"GAME","Free","Music","1.3.1","4.3 and up","2018-01",0,0,3,1
"Rider",14,4.5,655067,72,1e+07,0,0,1,6,"2017-07-17",431,15,2017,74,"GAME","Free","Arcade","1.2.1","4.0.3 and up","2017-07",0,0,3,3
"Rivals at War: Firefight",14,4.4,344819,51,5e+06,0,0,1,0,"2016-10-18",592,10,2016,65,"GAME","Free","Action","1.4","3.0 and up","2016-10",0,0,2,3
"Robbery Bob",14,4.5,617732,44,1e+07,0,0,0.5,0,"2018-07-29",416,17,2018,86,"GAME","Free","Action","1.18.4","4.1 and up","2018-07",0,0,3,3
"Robocar X Ray",14,4.5,3432,99,1e+06,0,0,1.5,0,"2017-01-23",113,8,2017,68,"GAME","Free","Action","1.0","2.3 and up","2017-01",0,0,3,2
"Robot Fighting Games™ - Real Boxing Champions 3D",14,4.4,30,47,5000,0,0,0,0,"2018-07-02",277,17,2018,86,"GAME","Free","Action","1.1","4.1 and up","2018-07",0,0,2,0
"Rock N' Cash Casino Slots -Free Vegas Slot Games",14,4.7,6187,33,1e+05,0,0,1,25,"2018-07-27",389,15,2018,86,"GAME","Free","Casino","1.15.0","4.0.3 and up","2018-07",0,0,3,1
"Rock n Roll Music Quiz Game",14,3.7,80,7.6,10000,0,0,0,111,"2018-06-06",2152,17,2018,85,"GAME","Free","Trivia","5.0","4.1 and up","2018-06",0,0,0,0
"RollerCoaster Tycoon® Classic",14,4.6,10795,69,1e+05,1,5.99,0,96,"2017-12-21",433,15,2017,79,"GAME","Paid","Simulation","1.2.1.1712080","4.0.3 and up","2017-12",0,0,3,1
"Rolling G Sky",14,3.6,2065,25,1e+05,0,0,0,2,"2017-01-25",113,9,2017,68,"GAME","Free","Adventure","1.0","2.3.3 and up","2017-01",0,0,0,1
"Rolly Vortex",14,4.4,98123,40,1e+07,0,0,1,6,"2018-05-25",719,17,2018,84,"GAME","Free","Arcade","1.7.0","4.1 and up","2018-05",0,0,2,3
"Rope'n'Fly 3 - Dusk Till Dawn",14,4,166033,23,1e+07,0,0,0.5,6,"2018-01-31",1782,8,2018,80,"GAME","Free","Arcade","3.6","2.3 and up","2018-01",0,0,1,3
"Rope'n'Fly 4",14,4.1,234606,59,1e+07,0,0,0,0,"2018-01-29",1578,8,2018,80,"GAME","Free","Action","3.1","2.3 and up","2018-01",0,0,1,3
"Rope Hero 3",14,4.4,45871,99,5e+06,0,0,1,0,"2017-05-08",688,8,2017,72,"GAME","Free","Action","1.6","2.3 and up","2017-05",0,0,2,3
"Rope Hero Return of a Legend",14,4.3,9951,96,1e+06,0,0,1.5,6,"2016-08-26",113,8,2016,63,"GAME","Free","Arcade","1.0","2.3 and up","2016-08",0,0,2,2
"Rope Hero: Vice Town",14,4.4,452589,99,1e+07,0,0,1.5,0,"2018-07-01",1192,13,2018,86,"GAME","Free","Action","2.2","4.0 and up","2018-07",0,0,2,3
"Rope Superhero Unlimited",14,4.4,6735,26,1e+06,0,0,1.5,0,"2017-05-10",277,8,2017,72,"GAME","Free","Action","1.1","2.3 and up","2017-05",0,0,2,2
"Roulette Advisor LITE",14,4.1,41,1.4,5000,0,0,0,25,"2014-08-21",1192,10,2014,39,"GAME","Free","Casino","2.2","3.0 and up","2014-08",0,0,1,0
"Route Z",14,3.9,24697,16,5e+05,0,0,1,0,"2015-07-10",641,13,2015,50,"GAME","Free","Action","1.5","4.0 and up","2015-07",0,0,0,1
"RULES OF SURVIVAL",14,4.2,1343866,56,1e+07,0,0,1,0,"2018-08-01",418,13,2018,87,"GAME","Free","Action","1.180271.184729","4.0 and up","2018-08",0,0,1,3
"RUN JUMP RUN-fun games for free",14,4.4,661,42,1e+05,0,0,0,0,"2018-04-20",657,10,2018,83,"GAME","Free","Action","1.5.2","3.0 and up","2018-04",0,0,2,1
"Runner 3d like",14,4.5,559,32,1e+05,0,0,0.5,0,"2018-08-03",225,13,2018,87,"GAME","Free","Action","1.0.7","4.0 and up","2018-08",0,0,3,1
"Rush",14,4.6,260651,51,1e+07,0,0,0,6,"2018-02-14",277,13,2018,81,"GAME","Free","Arcade","1.1","4.0 and up","2018-02",0,0,3,3
"Saiyan Z: Super SSJ Ultimate Combat",14,4.4,306,61,10000,0,0,0,2,"2018-04-18",1044,13,2018,83,"GAME","Free","Adventure","2.0.2","4.0 and up","2018-04",0,0,2,0
"SAMURAI vs ZOMBIES DEFENSE",14,4.5,407788,19,5e+06,0,0,0,0,"2013-07-18",1726,5,2013,26,"GAME","Free","Action","3.4.0","2.1 and up","2013-07",0,0,3,3
"San Andreas City : Auto Theft Car gangster",14,3.9,923,67,1e+05,0,0,1,0,"2018-07-17",592,17,2018,86,"GAME","Free","Action","1.4","4.1 and up","2018-07",0,0,0,1
"San Andreas Crime Stories",14,4,162530,97,1e+07,0,0,1.5,87,"2018-07-02",119,17,2018,86,"GAME","Free","Racing","1.0.0.0","4.1 and up","2018-07",0,0,1,3
"San Andreas: Gang Crime V",14,4.1,2399,42,1e+05,0,0,1.5,0,"2018-01-28",139,8,2018,80,"GAME","Free","Action","1.0.1","2.3 and up","2018-01",0,0,1,1
"Santa's Monster Shootout DX",14,5,4,33,50,1,1.99,1,0,"2013-08-15",265,7,2013,27,"GAME","Paid","Action","1.05","2.2 and up","2013-08",0,0,3,0
"Santa Panda Bubble Christmas",14,4.1,101,31,10000,0,0,0,6,"2017-03-14",641,13,2017,70,"GAME","Free","Arcade","1.5","4.0 and up","2017-03",0,0,1,0
"SCRABBLE",14,3.9,172281,50,5e+06,0,0,0,117,"2018-08-01",2244,17,2018,87,"GAME","Free","Word","5.27.0.729","4.1 and up","2018-08",0,0,0,3
"Scratch Logo Quiz. Challenging brain puzzle",14,3.3,152102,18,1e+07,0,0,1,111,"2018-06-30",1961,17,2018,85,"GAME","Free","Trivia","4.16","4.1 and up","2018-06",0,0,0,3
"SecondSecret -<U+300C><U+604B><U+3092><U+8AAD><U+3080><U+300D>BL<U+30CE><U+30D9><U+30EB><U+30B2><U+30FC><U+30E0>-",14,4.4,1563,40,50000,0,0,1,2,"2017-06-29",560,13,2017,73,"GAME","Free","Adventure","1.3.6","4.0 and up","2017-06",0,0,2,0
"Sermon on Proverbs CH Spurgeon",14,4.8,35,3.1,10000,0,0,0,111,"2016-07-29",118,13,2016,62,"GAME","Free","Trivia","1.0.0","4.0 and up","2016-07",0,0,3,0
"Shadow Fight 2 Special Edition",14,4.5,10440,86,50000,1,4.99,1,0,"2018-05-30",189,17,2018,84,"GAME","Paid","Action","1.0.3","4.1 and up","2018-05",0,0,3,0
"SHADOWGUN LEGENDS",14,4.6,100609,52,1e+06,0,0,1,0,"2018-07-16",66,27,2018,86,"GAME","Free","Action","0.5.4","6.0 and up","2018-07",0,0,3,2
"Shadowverse CCG",14,4.2,47340,61,1e+06,0,0,1,23,"2018-07-30",1207,17,2018,86,"GAME","Free","Card","2.2.15","4.1 and up","2018-07",0,0,1,2
"Shoot Bubble - Fruit Splash",14,4.6,29445,29,5e+06,0,0,0,26,"2018-05-11",939,15,2018,84,"GAME","Free","Casual","14.0","4.0.3 and up","2018-05",0,0,3,3
"Shoot Strike War Fire",14,4.1,82827,20,1e+07,0,0,1,6,"2018-07-13",317,13,2018,86,"GAME","Free","Arcade","1.1.5","4.0 and up","2018-07",0,0,1,3
"Shoot`Em Down: Shooting game",14,3.9,7972,88,5e+05,0,0,1,0,"2017-08-12",2344,17,2017,75,"GAME","Free","Action","56","4.1 and up","2017-08",0,0,0,1
"Shooter Sniper CS - FPS Games",14,3.5,14823,40,1e+06,0,0,1,0,"2017-02-15",1889,8,2017,69,"GAME","Free","Action","4.0","2.3 and up","2017-02",0,0,0,2
"Shooting King",14,4.4,257724,69,1e+07,0,0,0.5,101,"2018-05-25",608,15,2018,84,"GAME","Free","Sports","1.4.2","4.0.3 and up","2018-05",0,0,2,3
"Shred! Downhill Mountainbiking",14,3.9,41683,63,1e+06,0,0,0,6,"2017-02-02",716,8,2017,69,"GAME","Free","Arcade","1.67","2.3 and up","2017-02",0,0,0,2
"Sic Bo (Tai Xiu) - Multiplayer Casino",14,4.2,152,16,10000,0,0,1,25,"2018-07-08",1107,17,2018,86,"GAME","Free","Casino","2.1.2","4.1 and up","2018-07",0,0,1,0
