"App","Category","Rating","Reviews","Size","Installs","Type","Price","Content.Rating","Genres","Last.Updated","Current.Ver","Android.Ver","Last.Updated..Year.","Last.Updated..Year.Month.","Category..categorical.","Type..categorical.","Genres..categorical.","Current.Ver..categorical.","Android.Ver..categorical.","Last.Updated..Year.Month...categorical.","No_reviews_count","Reviews_present_count","Rating_Q","Installs_Q"
"PeopleTV - Watch Celebrity News",11,4.3,2223,8.6,1e+05,0,0,1,51,"2018-03-28",429,17,2018,82,"FAMILY","Free","Entertainment","1.2.0.8","4.1 and up","2018-03",0,0,2,2
"Peppa Pig: Party Time",11,3.8,52,55,10000,1,2.99,0,50,"2017-08-08",431,8,2017,75,"FAMILY","Paid","Educational;Pretend Play","1.2.1","2.3 and up","2017-08",0,0,0,1
"Permit Test AZ Arizona MVD DOT",11,4.6,227,11,10000,0,0,0,38,"2017-10-12",1443,17,2017,77,"FAMILY","Free","Education","2.9.0","4.1 and up","2017-10",0,0,3,1
"Permit Test CO Colorado DMV",11,4.5,41,11,1000,0,0,0,38,"2017-06-15",1391,17,2017,73,"FAMILY","Free","Education","2.6.5","4.1 and up","2017-06",0,0,3,0
"Permit Test Connecticut CT DMV",11,4.6,186,9.6,10000,0,0,0,38,"2017-10-12",1443,17,2017,77,"FAMILY","Free","Education","2.9.0","4.1 and up","2017-10",0,0,3,1
"Permit Test FL Florida DHSMV",11,4.7,246,11,10000,0,0,0,38,"2017-10-12",1443,17,2017,77,"FAMILY","Free","Education","2.9.0","4.1 and up","2017-10",0,0,3,1
"Pet Beauty Salon",11,3.8,20292,47,1e+06,0,0,0,48,"2015-05-24",424,8,2015,48,"FAMILY","Free","Educational;Creativity","1.2","2.3 and up","2015-05",0,0,0,3
"Pet Vet Dr - Animals Hospital",11,3.7,11748,36,1e+06,0,0,1,26,"2016-10-31",532,15,2016,65,"FAMILY","Free","Casual","1.3","4.0.3 and up","2016-10",0,0,0,3
"Phonics Puzzles",11,3.8,4,54,100,1,2.99,0,45,"2016-08-27",772,8,2016,63,"FAMILY","Paid","Educational","1.8.2","2.3 and up","2016-08",0,0,0,0
"Piczle Lines DX",11,4.6,281,26,5000,0,0,0,82,"2018-04-15",617,13,2018,83,"FAMILY","Free","Puzzle","1.4.6","4.0 and up","2018-04",0,0,3,1
"Pin-fo",11,4.6,19,1.6,500,0,0,0,51,"2016-08-15",1887,7,2016,63,"FAMILY","Free","Entertainment","3rd Release Aug 2016","2.2 and up","2016-08",0,0,3,0
"Pink Guy - Ey B0ss",11,4.7,13,1.2,500,0,0,0,51,"2016-05-04",113,15,2016,60,"FAMILY","Free","Entertainment","1.0","4.0.3 and up","2016-05",0,0,3,0
"Pinkalicious Party",11,3,2,82,500,1,2.99,0,48,"2018-06-25",644,17,2018,85,"FAMILY","Paid","Educational;Creativity","1.5.0","4.1 and up","2018-06",0,0,0,0
"Pino chess",11,4.8,61,25,1000,0,0,0,28,"2017-01-26",17,13,2017,68,"FAMILY","Free","Casual;Brain Games","0.1.0","4.0 and up","2017-01",0,0,3,0
"Pinoy Kid Song Ako ay may Lobo",11,4.6,23,17,10000,0,0,0,38,"2016-09-12",113,7,2016,64,"FAMILY","Free","Education","1.0","2.2 and up","2016-09",0,0,3,1
"PixBox Coloring - Color by number Sandbox",11,4.5,12293,4,1e+06,0,0,0,51,"2018-05-06",468,15,2018,84,"FAMILY","Free","Entertainment","1.2.6","4.0.3 and up","2018-05",0,0,3,3
"Pixel art pro-Sand box,paint by number,number draw",11,4.5,2442,13,1e+05,0,0,0,28,"2018-07-06",1343,15,2018,86,"FAMILY","Free","Casual;Brain Games","2.5.111","4.0.3 and up","2018-07",0,0,3,2
"PixelDot - Color by Number Sandbox Pixel Art",11,4.6,16041,7.3,1e+06,0,0,0,51,"2018-07-05",552,19,2018,86,"FAMILY","Free","Entertainment","1.3.3.1","4.3 and up","2018-07",0,0,3,3
"Pixelmania - Color by number & create pixel art",11,4.4,3588,18,5e+05,0,0,0,51,"2018-02-25",409,19,2018,81,"FAMILY","Free","Entertainment","1.18","4.3 and up","2018-02",0,0,2,3
"PixPanda - Color by Number Pixel Art Coloring Book",11,4.9,55723,14,1e+06,0,0,0,51,"2018-06-04",1692,15,2018,85,"FAMILY","Free","Entertainment","3.3","4.0.3 and up","2018-06",0,0,3,3
"Pixyfy: coloring by number coloring book",11,4.8,22290,13,5e+05,0,0,0,82,"2018-08-05",986,13,2018,87,"FAMILY","Free","Puzzle","18.08.05","4.0 and up","2018-08",0,0,3,3
"PJ Masks: HQ",11,4.1,13731,55,1e+06,0,0,0,52,"2018-06-22",431,13,2018,85,"FAMILY","Free","Entertainment;Action & Adventure","1.2.1","4.0 and up","2018-06",0,0,1,3
"PK and DK Audio App",11,5,2,3.9,100,0,0,0,51,"2017-10-25",2188,17,2017,77,"FAMILY","Free","Entertainment","5.1.4","4.1 and up","2017-10",0,0,3,0
"Placement Tips for BE (CE/IT)",11,4.4,7,6.3,500,0,0,0,38,"2016-06-24",592,13,2016,61,"FAMILY","Free","Education","1.4","4.0 and up","2016-06",0,0,2,0
"Plants vs. Zombies™ Watch Face",11,3.5,33178,3.1,1e+06,0,0,0,26,"2015-02-02",207,19,2015,45,"FAMILY","Free","Casual","1.0.5","4.3 and up","2015-02",0,0,0,3
"Plastic Surgery Surgeon Simulator Er Doctor Games",11,3.7,3482,37,5e+05,0,0,0,26,"2018-08-07",688,20,2018,87,"FAMILY","Free","Casual","1.6","4.4 and up","2018-08",0,0,0,3
"PLAYzone.cz",11,4.4,14,7.3,500,0,0,0,51,"2017-11-07",1113,17,2017,78,"FAMILY","Free","Entertainment","2.1.3","4.1 and up","2017-11",0,0,2,0
"Please Don't Touch Anything 3D",11,4.2,146,20,5000,1,5.99,1,82,"2016-12-07",277,20,2016,67,"FAMILY","Paid","Puzzle","1.1","4.4 and up","2016-12",0,0,1,1
"Please, Don't Touch Anything",11,4.4,1771,46,10000,1,4.99,1,82,"2016-04-20",280,8,2016,59,"FAMILY","Paid","Puzzle","1.1.0","2.3 and up","2016-04",0,0,2,1
"Pocket Heroes",11,4.5,96658,26,1e+06,0,0,0.5,90,"2015-09-05",1056,10,2015,52,"FAMILY","Free","Role Playing","2.0.5","3.0 and up","2015-09",0,0,3,3
"Pocket Little Pony",11,4.1,47576,14,1e+06,0,0,0.5,96,"2017-03-01",834,13,2017,70,"FAMILY","Free","Simulation","1.95","4.0 and up","2017-03",0,0,1,3
"Pocket U ASW",11,3.9,93,28,10000,0,0,0,38,"2018-07-25",1560,18,2018,86,"FAMILY","Free","Education","3.0.6","4.2 and up","2018-07",0,0,1,1
"POGO Games",11,3.8,32600,26,1e+06,0,0,0,26,"2017-02-22",602,17,2017,69,"FAMILY","Free","Casual","1.4.10","4.1 and up","2017-02",0,0,0,3
"PokeType - Dex",11,4.6,36813,33,5e+05,0,0,0,51,"2018-05-01",1975,17,2018,84,"FAMILY","Free","Entertainment","4.2.0","4.1 and up","2018-05",0,0,3,3
"POLARIS 2MFG",11,4.8,1228,29,10000,0,0,0,38,"2018-03-28",718,17,2018,82,"FAMILY","Free","Education","1.7","4.1 and up","2018-03",0,0,3,1
"Police VAZ LADA Simulator",11,3.6,3502,61,5e+05,0,0,1,96,"2016-09-11",532,8,2016,64,"FAMILY","Free","Simulation","1.3","2.3 and up","2016-09",0,0,0,3
"Pony Friends <U+0001F984> - Beepzz racing game for kids",11,4.5,114,69,50000,0,0,0,88,"2018-06-13",610,18,2018,85,"FAMILY","Free","Racing;Action & Adventure","1.4.3","4.2 and up","2018-06",0,0,3,2
"Power BI Ultimate Orientation",11,4.3,12,8.1,5000,0,0,0,38,"2017-02-06",139,13,2017,69,"FAMILY","Free","Education","1.0.1","4.0 and up","2017-02",0,0,2,1
"Power Spheres by BoBoiBoy",11,4.3,70903,51,5e+06,0,0,0,84,"2018-05-03",547,15,2018,84,"FAMILY","Free","Puzzle;Brain Games","1.3.20","4.0.3 and up","2018-05",0,0,2,3
"Pregnant Mom ER Emergency Doctor Hospital Games",11,4,325,27,50000,0,0,0,45,"2018-06-12",424,17,2018,85,"FAMILY","Free","Educational","1.2","4.1 and up","2018-06",0,0,1,2
"Pregnant Mom Surgery Newborn Twins Baby Birth Care",11,4.3,95,28,10000,0,0,1,45,"2018-02-24",113,17,2018,81,"FAMILY","Free","Educational","1.0","4.1 and up","2018-02",0,0,2,1
"Preschool All-In-One",11,4.1,9019,44,1e+06,0,0,0,30,"2018-03-28",2444,13,2018,82,"FAMILY","Free","Casual;Education","6.6","4.0 and up","2018-03",0,0,1,3
"Princess Adventures Puzzles",11,4.4,382,44,5e+05,0,0,0,41,"2018-08-01",280,8,2018,87,"FAMILY","Free","Education;Creativity","1.1.0","2.3 and up","2018-08",0,0,2,3
"Princess Closet : Otome games free dating sim",11,4.5,29495,56,1e+06,0,0,1,96,"2018-05-24",353,15,2018,84,"FAMILY","Free","Simulation","1.11.0","4.0.3 and up","2018-05",0,0,3,3
"Princess Palace: Royal Pony",11,4.4,11442,66,1e+06,0,0,0,48,"2016-06-30",592,8,2016,61,"FAMILY","Free","Educational;Creativity","1.4","2.3 and up","2016-06",0,0,2,3
"Professor Online SEDUC-CE",11,4.1,188,4.6,10000,0,0,0,38,"2018-07-06",532,17,2018,86,"FAMILY","Free","Education","1.3","4.1 and up","2018-07",0,0,1,1
"Profile Pictures - Best DP Status",11,4.3,131,5.4,50000,0,0,0,51,"2017-11-29",431,17,2017,78,"FAMILY","Free","Entertainment","1.2.1","4.1 and up","2017-11",0,0,2,2
"PS4 Second Screen",11,2.4,11773,3.3,1e+06,0,0,0,51,"2018-06-13",1001,17,2018,85,"FAMILY","Free","Entertainment","18.6.2","4.1 and up","2018-06",0,0,0,3
"Pu - Cute giant panda bear, baby pet care game",11,4.5,22167,88,1e+06,0,0,0,45,"2018-06-12",409,17,2018,85,"FAMILY","Free","Educational","1.18","4.1 and up","2018-06",0,0,3,3
"Puzzle Kids - Animals Shapes and Jigsaw Puzzles",11,4.6,1109,52,1e+06,0,0,0,47,"2018-07-18",213,17,2018,86,"FAMILY","Free","Educational;Brain Games","1.0.6","4.1 and up","2018-07",0,0,3,3
"Puzzles Volvo FH 16 Trucks",11,4.8,10,8.2,1000,0,0,1,82,"2016-12-02",113,13,2016,67,"FAMILY","Free","Puzzle","1.0","4.0 and up","2016-12",0,0,3,0
"Pyaar Ek Dhoka",11,5,18,1.3,50,0,0,0,26,"2018-02-13",113,19,2018,81,"FAMILY","Free","Casual","1.0","4.3 and up","2018-02",0,0,3,0
"Q",11,4.2,69126,60,1e+06,0,0,0,82,"2018-04-19",1451,13,2018,83,"FAMILY","Free","Puzzle","2.9.4","4.0 and up","2018-04",0,0,1,3
"Q Avatar Pro",11,4.8,4,3.6,100,1,1.49,1,51,"2017-03-04",558,8,2017,70,"FAMILY","Paid","Entertainment","1.3.5","2.3 and up","2017-03",0,0,3,0
"Q downloader : download your social media videos",11,4.1,41,4.5,1000,0,0,0,51,"2018-06-21",302,15,2018,85,"FAMILY","Free","Entertainment","1.1.2.1","4.0.3 and up","2018-06",0,0,1,0
"Q Quiz SK",11,3.9,159,39,5000,0,0,0,38,"2015-12-08",1260,8,2015,55,"FAMILY","Free","Education","2.3","2.3 and up","2015-12",0,0,1,1
"Q Wunder",11,3.8,156,43,10000,0,0,0,42,"2018-06-30",1031,17,2018,85,"FAMILY","Free","Education;Education","2.0.13","4.1 and up","2018-06",0,0,0,1
"Quadratic Equation Solver with Steps and Graphs",11,4.7,513,9.8,50000,0,0,0,38,"2017-12-14",599,13,2017,79,"FAMILY","Free","Education","1.4.1","4.0 and up","2017-12",0,0,3,2
"Questland: Turn Based RPG",11,4.6,31134,48,1e+06,0,0,0.5,90,"2018-08-02",350,17,2018,87,"FAMILY","Free","Role Playing","1.10.6","4.1 and up","2018-08",0,0,3,3
"Quiz for Clash Royale™",11,4,3788,32,1e+05,0,0,0,51,"2018-07-18",1528,17,2018,86,"FAMILY","Free","Entertainment","3.0.1","4.1 and up","2018-07",0,0,1,2
"Quran for All (Al-Huda Int.)",11,4.8,6696,5.3,1e+05,0,0,0,38,"2018-02-07",1581,13,2018,81,"FAMILY","Free","Education","3.1.0","4.0 and up","2018-02",0,0,3,2
"Quran Juz-30 - Mahad al Zahra",11,4.6,2654,6.7,1e+05,0,0,0,38,"2016-11-02",339,7,2016,66,"FAMILY","Free","Education","1.10.0","2.2 and up","2016-11",0,0,3,2
"Quran Khmer Offline AY",11,5,41,4,1000,0,0,0,38,"2017-12-13",867,18,2017,79,"FAMILY","Free","Education","10.6","4.2 and up","2017-12",0,0,3,0
"R Instructor",11,4.1,135,4.9,1000,1,4.84,0,38,"2014-02-21",1078,10,2014,33,"FAMILY","Paid","Education","2.03","3.0 and up","2014-02",0,0,1,0
"R Programming Language",11,3.8,39,2.9,1000,0,0,0,38,"2017-12-21",113,18,2017,79,"FAMILY","Free","Education","1.0","4.2 and up","2017-12",0,0,0,0
"R Programming Solution",11,3.9,169,7.7,10000,0,0,0,38,"2016-06-20",189,13,2016,61,"FAMILY","Free","Education","1.0.3","4.0 and up","2016-06",0,0,1,1
"R. Lee Ermey's Official Sound",11,4.2,1696,2.7,1e+05,0,0,1.5,51,"2012-09-19",592,5,2012,16,"FAMILY","Free","Entertainment","1.4","2.1 and up","2012-09",0,0,1,2
"R. Physics Puzzle Game",11,4.2,5369,60,5e+05,0,0,0,82,"2018-04-19",160,19,2018,83,"FAMILY","Free","Puzzle","1.0.16","4.3 and up","2018-04",0,0,1,3
"Rabbithole",11,3.5,3347,15,1e+05,0,0,0,51,"2018-07-18",297,20,2018,86,"FAMILY","Free","Entertainment","1.1.15.12","4.4 and up","2018-07",0,0,0,2
"Radio K - KUOM",11,4.5,39,7.4,1000,0,0,0,51,"2018-03-09",1558,17,2018,82,"FAMILY","Free","Entertainment","3.0.57","4.1 and up","2018-03",0,0,3,0
"Railroad Radio Vancouver BC",11,5,4,1.7,100,0,0,1,51,"2015-06-28",110,7,2015,49,"FAMILY","Free","Entertainment","1","2.2 and up","2015-06",0,0,3,0
"Random Love (BF)",11,3.7,3,10,50,0,0,0,51,"2015-10-04",118,7,2015,53,"FAMILY","Free","Entertainment","1.0.0","2.2 and up","2015-10",0,0,0,0
"Raytheon F-16 EW 360 VR",11,4.5,6,22,500,0,0,0,51,"2017-06-09",133,20,2017,73,"FAMILY","Free","Entertainment","1.0.01","4.4 and up","2017-06",0,0,3,0
"Read Unlimitedly! Kids'n Books",11,3.8,7462,31,1e+06,0,0,0,43,"2018-02-16",1747,8,2018,81,"FAMILY","Free","Education;Music & Video","3.42","2.3 and up","2018-02",0,0,0,3
"Real AI",11,3.8,949,1.2,50000,0,0,0,51,"2018-07-22",2122,13,2018,86,"FAMILY","Free","Entertainment","4.9","4.0 and up","2018-07",0,0,0,2
"Real Airplane Flight Simulator: Pilot Games",11,3.3,21735,37,1e+06,0,0,0,96,"2018-07-11",136,13,2018,86,"FAMILY","Free","Simulation","1.0.03","4.0 and up","2018-07",0,0,0,3
"Real Car Dr Parking Master: Parking Games 2018",11,4.2,3345,27,1e+06,0,0,0,96,"2018-05-12",113,17,2018,84,"FAMILY","Free","Simulation","1.0","4.1 and up","2018-05",0,0,1,3
"Real Sheet 8: Pathfinder + DT",11,3.5,2,22,50,1,2.99,0,90,"2017-03-20",277,18,2017,70,"FAMILY","Paid","Role Playing","1.1","4.2 and up","2017-03",0,0,0,0
"Red Embrace (BL/Yaoi Game)",11,4.3,616,25,10000,0,0,1,26,"2018-06-12",2060,9,2018,85,"FAMILY","Free","Casual","4.5.5","2.3.3 and up","2018-06",0,0,2,1
"Replika",11,4.5,45458,35,1e+06,0,0,1.5,51,"2018-08-03",669,20,2018,87,"FAMILY","Free","Entertainment","1.5.49","4.4 and up","2018-08",0,0,3,3
"Resources For Virtual DJ",11,3.6,21095,7.9,1e+06,0,0,0,51,"2016-12-16",1888,15,2016,67,"FAMILY","Free","Entertainment","4","4.0.3 and up","2016-12",0,0,0,3
"Results for CT Lottery",11,4.5,86,8.6,5000,0,0,1,51,"2017-03-11",2178,17,2017,70,"FAMILY","Free","Entertainment","5.1","4.1 and up","2017-03",0,0,3,1
"Results for DC Lottery",11,4.4,160,8.5,5000,0,0,0,51,"2017-03-11",2178,17,2017,70,"FAMILY","Free","Entertainment","5.1","4.1 and up","2017-03",0,0,2,1
"REV Robotic Enhance Vehicles",11,4.4,2558,61,1e+05,0,0,0,51,"2018-01-16",1030,20,2018,80,"FAMILY","Free","Entertainment","2.0.11","4.4 and up","2018-01",0,0,2,2
"Rhythm Patrol",11,4.3,4207,26,1e+05,0,0,0,73,"2018-07-23",1185,17,2018,86,"FAMILY","Free","Music;Music & Video","2.180723","4.1 and up","2018-07",0,0,2,2
"RightNow English Conversation",11,4,5118,11,1e+06,0,0,0,38,"2018-03-02",599,8,2018,82,"FAMILY","Free","Education","1.4.1","2.3 and up","2018-03",0,0,1,3
"Ringtones Of Ek Onkar",11,4.5,6,3.9,1000,0,0,0,51,"2017-05-31",113,15,2017,72,"FAMILY","Free","Entertainment","1.0","4.0.3 and up","2017-05",0,0,3,0
"RISK: Global Domination",11,4,68559,75,5e+06,0,0,0,16,"2018-07-31",422,20,2018,86,"FAMILY","Free","Board;Action & Adventure","1.19.56.434","4.4 and up","2018-07",0,0,1,3
"Rivals at War: 2084",11,4,174127,48,5e+06,0,0,1,96,"2016-10-03",532,10,2016,65,"FAMILY","Free","Simulation","1.3","3.0 and up","2016-10",0,0,1,3
"Rized <U+203C><U+FE0F> Color By Number & Pixel Coloring Book",11,3,1279,13,1e+05,0,0,0,26,"2018-06-13",328,19,2018,85,"FAMILY","Free","Casual","1.1.7","4.3 and up","2018-06",0,0,0,2
"RoboPad",11,4.6,41,9.2,1000,0,0,0,38,"2017-07-07",2178,8,2017,74,"FAMILY","Free","Education","5.1","2.3 and up","2017-07",0,0,3,0
"RoboPad++",11,4.4,77,10,10000,0,0,0,38,"2017-07-07",688,8,2017,74,"FAMILY","Free","Education","1.6","2.3 and up","2017-07",0,0,2,1
"Rockstars of Ooo",11,3.4,642,26,10000,1,1.99,0.5,7,"2015-08-11",173,9,2015,51,"FAMILY","Paid","Arcade;Action & Adventure","1.0.2","2.3.3 and up","2015-08",0,0,0,1
"Royale Tournaments",11,4.4,2420,6.7,50000,0,0,1,51,"2018-07-28",2262,17,2018,86,"FAMILY","Free","Entertainment","5.3.6.0","4.1 and up","2018-07",0,0,2,2
"RPG <U+30D6><U+30EC><U+30A4><U+30B8><U+30F3><U+30B0> <U+30BD><U+30A6><U+30EB><U+30BA> <U+30A2><U+30AF><U+30BB><U+30EC><U+30A4><U+30C8>",11,3.4,159,3.1,1000,1,10.99,1,90,"2018-04-26",1148,8,2018,83,"FAMILY","Paid","Role Playing","2.12","2.3 and up","2018-04",0,0,0,0
"RPG Dragon Lapis",11,4.6,13492,56,1e+05,0,0,1,90,"2018-07-09",316,17,2018,86,"FAMILY","Free","Role Playing","1.1.4g","4.1 and up","2018-07",0,0,3,2
"RPG End of Aspiration F",11,4.4,20368,31,5e+05,0,0,1,90,"2016-12-15",1527,8,2016,67,"FAMILY","Free","Role Playing","3.0.0fr","2.3 and up","2016-12",0,0,2,3
"Run R Script - Online Statistical Data Analysis",11,3.9,8,6.2,1000,0,0,0,38,"2018-04-04",279,7,2018,83,"FAMILY","Free","Education","1.1 Build 226","2.2 and up","2018-04",0,0,1,0
"S.O.L : Stone of Life EX",11,4.3,171220,42,5e+06,0,0,0.5,90,"2015-07-28",468,9,2015,50,"FAMILY","Free","Role Playing","1.2.6","2.3.3 and up","2015-07",0,0,2,3
"Sabbath School 4",11,4.3,2871,18,1e+05,0,0,0,38,"2015-05-08",688,9,2015,48,"FAMILY","Free","Education","1.6","2.3.3 and up","2015-05",0,0,2,2
"Safe Santa Fe",11,5,2,12,1000,0,0,0,38,"2016-07-04",113,13,2016,62,"FAMILY","Free","Education","1.0","4.0 and up","2016-07",0,0,3,0
"Sago Mini Babies",11,4.5,253,83,10000,1,3.99,0,44,"2016-10-28",277,15,2016,65,"FAMILY","Paid","Education;Pretend Play","1.1","4.0.3 and up","2016-10",0,0,3,1
"Sago Mini Big City",11,4.2,8,44,1000,1,3.99,0,44,"2018-07-09",277,20,2018,86,"FAMILY","Paid","Education;Pretend Play","1.1","4.4 and up","2018-07",0,0,1,0
"Sago Mini Friends",11,4.4,13155,83,1e+06,0,0,0,44,"2016-06-16",532,15,2016,61,"FAMILY","Free","Education;Pretend Play","1.3","4.0.3 and up","2016-06",0,0,2,3
"Saiyan Of CW",11,3.8,5,1.1,500,0,0,0,90,"2018-07-31",1026,15,2018,86,"FAMILY","Free","Role Playing","2.0.10","4.0.3 and up","2018-07",0,0,0,0
"Sandbox Art-Sandbox Color by Number Coloring Pages",11,4.7,12784,15,1e+06,0,0,0,51,"2018-08-04",551,17,2018,87,"FAMILY","Free","Entertainment","1.3.3","4.1 and up","2018-08",0,0,3,3
"Santa Fe Indian Market",11,3.8,4,30,500,0,0,0,51,"2018-07-23",2199,25,2018,86,"FAMILY","Free","Entertainment","5.11","5.0 and up","2018-07",0,0,0,0
"Sanu Ek Pal Chain Song Videos - RAID Movie Songs",11,4.9,11,4.3,5000,0,0,0,51,"2018-03-08",472,15,2018,82,"FAMILY","Free","Entertainment","1.2.8","4.0.3 and up","2018-03",0,0,3,1
"SAP BW Tutorial",11,4,11,9.4,1000,0,0,0,38,"2016-01-10",1,17,2016,56,"FAMILY","Free","Education","0.0.1","4.1 and up","2016-01",0,0,1,0
"Scanning body and undressing people",11,3.4,1012,12,1e+05,0,0,1,51,"2018-02-24",1014,10,2018,81,"FAMILY","Free","Entertainment","2.0","3.0 and up","2018-02",0,0,0,2
"Scanning under clothes (prank)",11,3.7,1443,20,1e+05,0,0,1.5,51,"2018-01-18",1522,8,2018,80,"FAMILY","Free","Entertainment","3.0","2.3 and up","2018-01",0,0,0,2
"Scary Video Maker",11,3.7,9296,28,5e+05,0,0,1,51,"2018-07-24",382,17,2018,86,"FAMILY","Free","Entertainment","1.14","4.1 and up","2018-07",0,0,0,3
"School scientific calculator fx 500 es plus 500 ms",11,4.6,1553,9.2,1e+05,0,0,0,38,"2018-08-02",1697,13,2018,87,"FAMILY","Free","Education","3.3.1-build-02-08-2018-19-release","4.0 and up","2018-08",0,0,3,2
"SCI-FI UI",11,4.7,15,3.9,100,1,1.99,0,51,"2018-04-16",10,2,2018,83,"FAMILY","Paid","Entertainment","0.0.53","1.6 and up","2018-04",0,0,3,0
"Sci Fi Sounds",11,3.2,4,8,1000,0,0,0,51,"2017-11-02",113,13,2017,78,"FAMILY","Free","Entertainment","1.0","4.0 and up","2017-11",0,0,0,0
"Scratch-Off Guide for FL Lotto",11,4.6,25,5.6,5000,0,0,0,51,"2018-07-04",352,15,2018,86,"FAMILY","Free","Entertainment","1.11","4.0.3 and up","2018-07",0,0,3,1
"Seen",11,4.5,118285,22,1e+06,0,0,1,96,"2018-05-24",431,17,2018,84,"FAMILY","Free","Simulation","1.2.1","4.1 and up","2018-05",0,0,3,3
"SegPlay Mobile Paint by Number",11,3.7,1478,43,1e+05,0,0,0,26,"2017-04-22",1898,8,2017,71,"FAMILY","Free","Casual","4.0.15","2.3 and up","2017-04",0,0,0,2
"Servidor Privado de CR y CoC - Light Royale",11,4.6,3106,3.6,10000,0,0,0,51,"2018-05-17",2482,15,2018,84,"FAMILY","Free","Entertainment","7","4.0.3 and up","2018-05",0,0,3,1
"Sexy Hot Detector Prank",11,3.9,17067,2.7,5e+06,0,0,0,26,"2018-02-13",1312,17,2018,81,"FAMILY","Free","Casual","2.4.4","4.1 and up","2018-02",0,0,1,3
"Shabad Gurubani Punjabi mp3 free - Ek Onkar Satnam",11,5,5,64,100,0,0,0,51,"2018-01-19",277,20,2018,80,"FAMILY","Free","Entertainment","1.1","4.4 and up","2018-01",0,0,3,0
"Shiver: Moonlit Grove CE",11,4.1,3433,23,50000,0,0,0.5,26,"2016-03-14",280,9,2016,58,"FAMILY","Free","Casual","1.1.0","2.3.3 and up","2016-03",0,0,1,2
"Shoot Em Down Free",11,3.7,2850,39,5e+05,0,0,0,82,"2018-02-09",1498,8,2018,81,"FAMILY","Free","Puzzle","23","2.3 and up","2018-02",0,0,0,3
"Shoot M-16 vs AK-47 : realistic weapon simulator",11,3,2,33,100,0,0,0,96,"2018-07-18",113,17,2018,86,"FAMILY","Free","Simulation","1.0","4.1 and up","2018-07",0,0,0,0
"Shortcuts for After Effects",11,3.7,464,1.9,50000,0,0,0,38,"2014-08-09",113,8,2014,39,"FAMILY","Free","Education","1.0","2.3 and up","2014-08",0,0,0,2
"Shoulder Surgery ER Emergency Doctor Game",11,3.9,55,46,10000,0,0,1,45,"2017-11-07",139,13,2017,78,"FAMILY","Free","Educational","1.0.1","4.0 and up","2017-11",0,0,1,1
"Sight Words Pre-K to Grade-3",11,4.4,1185,40,1e+05,0,0,0,49,"2018-06-17",646,17,2018,85,"FAMILY","Free","Educational;Education","1.5.1","4.1 and up","2018-06",0,0,2,2
"Simulator Brawl Box for BS",11,3.9,168,6.4,5000,0,0,0,96,"2017-06-27",277,15,2017,73,"FAMILY","Free","Simulation","1.1","4.0.3 and up","2017-06",0,0,1,1
"Sir C J New Primary School",11,5,3,9.2,100,0,0,0,38,"2018-07-25",145,13,2018,86,"FAMILY","Free","Education","1.0.10","4.0 and up","2018-07",0,0,3,0
"Sirens Fashion Style Game",11,4.3,2282,22,5e+05,0,0,0,96,"2018-02-20",113,13,2018,81,"FAMILY","Free","Simulation","1.0","4.0 and up","2018-02",0,0,2,3
"Sketchfab",11,4.3,906,9.2,50000,0,0,1.5,51,"2018-03-09",61,20,2018,82,"FAMILY","Free","Entertainment","0.46.0","4.4 and up","2018-03",0,0,2,2
"Ski Safari: Adventure Time",11,4.5,48754,9.3,1e+05,1,0.99,0,7,"2014-10-07",657,8,2014,41,"FAMILY","Paid","Arcade;Action & Adventure","1.5.2","2.3 and up","2014-10",0,0,3,2
"Skill Tree - BL Pre Sequel",11,4.3,855,7,10000,0,0,1,51,"2016-02-22",2152,9,2016,57,"FAMILY","Free","Entertainment","5.0","2.3.3 and up","2016-02",0,0,2,1
"Skylink Live TV CZ",11,3.3,2802,15,1e+05,0,0,1,51,"2018-07-11",2152,19,2018,86,"FAMILY","Free","Entertainment","5.0","4.3 and up","2018-07",0,0,0,2
"Sleeping Delivery",11,4.6,19640,67,1e+05,0,0,1,96,"2018-05-18",1014,20,2018,84,"FAMILY","Free","Simulation","2.0","4.4 and up","2018-05",0,0,3,2
"Smart-AC Universal Remote Free",11,1.8,3270,1.8,5e+05,0,0,0,51,"2015-08-18",113,7,2015,51,"FAMILY","Free","Entertainment","1.0","2.2 and up","2015-08",0,0,0,3
"Smokes for CS:GO",11,3.9,3253,3.6,1e+05,0,0,0,51,"2015-04-10",532,7,2015,47,"FAMILY","Free","Entertainment","1.3","2.2 and up","2015-04",0,0,1,2
"Smokes Guide for CS:GO",11,4.3,445,29,50000,0,0,0,51,"2017-06-01",1522,13,2017,73,"FAMILY","Free","Entertainment","3.0","4.0 and up","2017-06",0,0,2,2
"Snoopy's Town Tale - City Building Simulator",11,4.2,47031,58,1e+06,0,0,0,97,"2018-07-30",1665,20,2018,86,"FAMILY","Free","Simulation;Action & Adventure","3.2.4","4.4 and up","2018-07",0,0,1,3
"Sokoban Land DX",11,3.9,46,20,10000,1,2.99,0,82,"2018-01-29",213,8,2018,80,"FAMILY","Paid","Puzzle","1.0.6","2.3 and up","2018-01",0,0,1,1
"Solar System AR ( ARCore )",11,4,211,37,10000,0,0,0,51,"2018-07-23",87,29,2018,86,"FAMILY","Free","Entertainment","0.8.6","7.0 and up","2018-07",0,0,1,1
